0.45974,0.14674,0.040313,0.014039,0.0080783,0.0059887,0.0049467,0.0042632,0.003703,0.0032604,0.0030083,0.0028011,0.0024481,0.0023417,0.0019327,0.0018767,0.0018319,0.0015742,0.0016302,0.0014846,0.0013501,0.0012661,0.0012605,0.0010588,0.0011596,0.0010756,0.00090194,0.00097477,0.0010252,0.00094116,0.00073948,0.00082351,0.00093555,0.00076189,0.00082911,0.00071147,0.00075629,0.0007899,0.00067786,0.0005266,0.00057702,0.000521,0.00044257,0.00050419,0.00039775,0.00034173,0.00034733,0.00038094,0.00031372,0.00036414,0.00038094,0.00031372,0.00035293,0.00030812,0.0002689,0.00024089,0.00024089,0.00020168,0.00017367,0.0002521,0.00022408,0.00017367,0.00022969,0.00016806,0.00011204,0.00015126,0.00014005,0.00016246,0.00010084,0.00010084,0.00010644,7.843e-05,0.00012325,8.9634e-05,5.0419e-05,0.00012325,0.00014005,8.4032e-05,0.00011204,7.843e-05,0.00010644,0.00011764,0.00010084,5.0419e-05,8.9634e-05,6.1623e-05,6.7225e-05,5.6021e-05,0.00011204,6.7225e-05,7.843e-05,3.3613e-05,2.8011e-05,7.843e-05,7.843e-05,3.3613e-05,6.7225e-05,6.1623e-05,2.2408e-05,5.0419e-05,3.9215e-05,5.6021e-05,2.8011e-05,6.1623e-05,4.4817e-05,4.4817e-05,5.6021e-05,3.9215e-05,5.0419e-05,4.4817e-05,2.2408e-05,3.3613e-05,2.2408e-05,5.0419e-05,2.8011e-05,2.2408e-05,7.843e-05,3.3613e-05,3.9215e-05,1.1204e-05,2.2408e-05,1.1204e-05,1.6806e-05,1.6806e-05,5.6021e-06,1.6806e-05,5.6021e-06,0,1.6806e-05,5.6021e-06,0,0,0,0,0,0,0,0,0,0,5.6021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25767,0
0.48613,0.15672,0.038568,0.011758,0.0064866,0.0045856,0.0038599,0.0030006,0.0025688,0.0020568,0.0018476,0.00199,0.0015003,0.0014291,0.0013267,0.0013757,0.0011664,0.0011575,0.0010106,0.0010818,0.00086814,0.00081917,0.00065444,0.00069006,0.00069451,0.00059657,0.00054314,0.00052534,0.00050753,0.00040513,0.00036506,0.0004541,0.00035616,0.00036952,0.00031609,0.00028938,0.00023596,0.00031609,0.00028048,0.00026712,0.00024486,0.00013801,0.00021815,0.00018253,0.00026267,0.00020924,0.00020034,0.00014246,0.00016918,0.00014246,0.0002315,0.00016472,0.00014692,6.678e-05,7.5684e-05,8.0136e-05,0.00011575,7.1232e-05,7.5684e-05,7.5684e-05,7.1232e-05,0.00010685,0.0001024,6.678e-05,5.3424e-05,5.3424e-05,4.0068e-05,4.8972e-05,2.226e-05,4.452e-05,2.6712e-05,2.226e-05,1.7808e-05,3.5616e-05,2.6712e-05,8.904e-06,4.452e-06,1.3356e-05,4.452e-06,4.452e-06,4.452e-06,8.904e-06,8.904e-06,1.7808e-05,0,1.3356e-05,8.904e-06,0,4.452e-06,0,8.904e-06,0,8.904e-06,4.452e-06,0,0,4.452e-06,8.904e-06,0,0,0,8.904e-06,0,8.904e-06,4.452e-06,4.452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25691,0
0.45389,0.12323,0.047646,0.024781,0.016414,0.01192,0.0095129,0.0072213,0.0062251,0.0052802,0.0042926,0.0038266,0.003352,0.0027876,0.0025995,0.002095,0.0019154,0.001552,0.0015135,0.0013083,0.0012484,0.00099619,0.00087647,0.00084654,0.00074821,0.0006627,0.00061139,0.00053443,0.00039762,0.00054726,0.00038052,0.00038052,0.00035486,0.00032494,0.00029073,0.00023943,0.00025653,0.00025225,0.00021805,0.00014964,0.0001924,0.00017529,0.00010261,0.00014964,0.00012399,0.00014109,0.00013682,0.00012399,8.1234e-05,8.1234e-05,7.2683e-05,5.1306e-05,6.4132e-05,5.1306e-05,3.8479e-05,5.5581e-05,2.9928e-05,6.4132e-05,5.1306e-05,3.4204e-05,3.8479e-05,3.8479e-05,4.2755e-06,2.5653e-05,1.2826e-05,1.7102e-05,1.7102e-05,8.551e-06,1.2826e-05,8.551e-06,4.2755e-06,4.2755e-06,4.2755e-06,1.2826e-05,1.7102e-05,1.2826e-05,4.2755e-06,4.2755e-06,0,0,0,8.551e-06,0,4.2755e-06,4.2755e-06,0,0,4.2755e-06,0,0,0,0,0,0,0,4.2755e-06,0,0,0,0,4.2755e-06,0,0,0,4.2755e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25622,0
0.45169,0.12159,0.048266,0.025037,0.016743,0.012159,0.009731,0.0074308,0.0063534,0.0056351,0.0043909,0.0039121,0.0035401,0.0029715,0.0025781,0.0021762,0.0019582,0.0017102,0.0016332,0.0013168,0.0012228,0.0010389,0.00093633,0.00093633,0.00076104,0.00070973,0.00061139,0.00058146,0.000419,0.00057719,0.00043182,0.00040617,0.00037624,0.00035914,0.00029928,0.00023088,0.00024798,0.00023088,0.00023515,0.00014964,0.00017957,0.00016674,0.00010261,0.00016247,0.00013254,0.00014964,0.00014537,0.00012826,8.1234e-05,8.1234e-05,8.1234e-05,5.5581e-05,5.5581e-05,6.4132e-05,4.2755e-05,5.9857e-05,5.1306e-05,6.8408e-05,4.2755e-05,3.4204e-05,3.8479e-05,3.8479e-05,4.2755e-06,2.5653e-05,2.1377e-05,2.1377e-05,2.1377e-05,8.551e-06,1.2826e-05,1.2826e-05,4.2755e-06,8.551e-06,0,1.7102e-05,1.7102e-05,1.2826e-05,4.2755e-06,4.2755e-06,4.2755e-06,0,0,8.551e-06,0,4.2755e-06,4.2755e-06,0,0,4.2755e-06,0,0,0,0,0,0,0,4.2755e-06,4.2755e-06,0,0,0,4.2755e-06,0,0,0,4.2755e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25622,1
0.48849,0.15407,0.038327,0.011731,0.0065355,0.0047191,0.0039044,0.0030229,0.0026044,0.0020524,0.0018565,0.0019945,0.0015181,0.0014424,0.0013579,0.0013712,0.0011531,0.001162,0.0010017,0.0010774,0.0008993,0.00081026,0.00068561,0.00070787,0.00070787,0.00061883,0.00053869,0.00053869,0.00051198,0.00041849,0.00037397,0.00045856,0.00036952,0.00038287,0.00032945,0.00029383,0.00024041,0.000325,0.00028938,0.00027602,0.00024486,0.00013801,0.0002226,0.00018253,0.00026267,0.00020924,0.00020034,0.00014692,0.00016918,0.00014246,0.00023596,0.00016472,0.00014692,6.678e-05,7.5684e-05,8.0136e-05,0.00011575,7.1232e-05,7.5684e-05,7.5684e-05,7.1232e-05,0.00010685,0.0001024,6.678e-05,5.3424e-05,5.3424e-05,4.0068e-05,4.8972e-05,2.226e-05,4.452e-05,2.6712e-05,2.226e-05,1.7808e-05,3.5616e-05,2.6712e-05,8.904e-06,4.452e-06,1.3356e-05,4.452e-06,4.452e-06,4.452e-06,8.904e-06,8.904e-06,1.7808e-05,0,1.3356e-05,8.904e-06,0,4.452e-06,0,8.904e-06,0,8.904e-06,4.452e-06,0,0,4.452e-06,8.904e-06,0,0,0,8.904e-06,0,8.904e-06,4.452e-06,4.452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25691,1
0.43169,0.093704,0.039922,0.02489,0.018159,0.014607,0.012315,0.010096,0.0087476,0.0078195,0.0065128,0.0057246,0.004952,0.0044127,0.003972,0.0040342,0.0034171,0.0031993,0.0027171,0.0027379,0.0025356,0.0023749,0.0020223,0.0020845,0.0019601,0.0015608,0.0017163,0.0016697,0.0015245,0.0012134,0.0012756,0.0010008,0.0011926,0.00088669,0.00086595,0.00085558,0.00085558,0.00087113,0.00065854,0.00074669,0.00055483,0.00061187,0.00060668,0.00049779,0.00055483,0.00051853,0.00049779,0.00041483,0.00058076,0.00039927,0.00032149,0.0003163,0.00037853,0.00024371,0.00028001,0.0002489,0.00028519,0.00024371,0.00022297,0.00019704,0.0001763,0.00019186,0.00015037,0.00016075,0.00014519,0.00017112,0.00014519,0.00016593,0.00013482,0.00013482,7.2595e-05,0.00011926,0.00012445,9.8521e-05,6.2224e-05,9.3336e-05,9.3336e-05,6.7409e-05,6.7409e-05,7.2595e-05,5.7039e-05,6.7409e-05,5.1853e-05,2.5927e-05,5.1853e-05,3.1112e-05,6.2224e-05,4.6668e-05,5.7039e-05,2.5927e-05,3.6297e-05,2.0741e-05,1.0371e-05,1.0371e-05,2.0741e-05,1.5556e-05,1.0371e-05,5.1853e-06,1.5556e-05,1.0371e-05,2.5927e-05,0,1.0371e-05,1.0371e-05,5.1853e-06,1.5556e-05,0,0,0,5.1853e-06,5.1853e-06,5.1853e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25736,0
0.43198,0.09079,0.039963,0.025673,0.018584,0.01483,0.012533,0.010433,0.0088669,0.0077469,0.006632,0.0057402,0.0049624,0.004449,0.0040083,0.0041275,0.0034119,0.0031838,0.0028675,0.0026445,0.0024682,0.0022971,0.0021519,0.0019912,0.0019601,0.0015867,0.001706,0.00168,0.001566,0.0011874,0.0013067,0.0010941,0.0011823,0.00089706,0.00092817,0.00087113,0.0008815,0.00085039,0.00069483,0.00076224,0.00061705,0.00067928,0.00058594,0.00052372,0.00057039,0.0005289,0.00049779,0.00043038,0.00051853,0.00038371,0.00033705,0.00032149,0.00030075,0.00026445,0.00029038,0.00020741,0.00025408,0.00022815,0.00026445,0.0001763,0.00020223,0.0002126,0.00015037,0.00014519,0.00012963,0.00018667,0.00012445,0.00015556,0.00010889,0.00011408,8.2965e-05,0.00013482,0.00013482,9.3336e-05,6.7409e-05,0.00010371,9.3336e-05,7.778e-05,5.7039e-05,5.1853e-05,4.1483e-05,5.7039e-05,6.2224e-05,4.6668e-05,5.1853e-05,3.6297e-05,4.6668e-05,3.1112e-05,3.6297e-05,4.1483e-05,2.5927e-05,1.5556e-05,2.0741e-05,2.0741e-05,3.1112e-05,2.0741e-05,1.5556e-05,1.5556e-05,2.0741e-05,1.5556e-05,3.6297e-05,0,1.0371e-05,5.1853e-06,5.1853e-06,1.5556e-05,0,0,0,5.1853e-06,5.1853e-06,5.1853e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25736,1
0.45207,0.10462,0.041683,0.02125,0.013881,0.010159,0.0079554,0.0065194,0.0056942,0.005133,0.0047122,0.0043078,0.0038456,0.0035898,0.003367,0.0031194,0.0027398,0.0027233,0.0025253,0.0025995,0.0020466,0.0021374,0.0020053,0.0018898,0.0016835,0.0017495,0.0017083,0.0015515,0.0014194,0.0013204,0.0013286,0.0013699,0.0012214,0.0011058,0.0011141,0.0011801,0.00099855,0.00091602,0.00071796,0.00080874,0.00060243,0.00068495,0.00056942,0.00070971,0.00053641,0.00054466,0.00046214,0.00041262,0.00040437,0.00037961,0.00042913,0.00032185,0.00028884,0.00032185,0.00027233,0.00028884,0.00029709,0.00023932,9.0777e-05,0.00019806,0.00018155,0.0001568,0.00012379,0.00016505,0.00012379,0.00018155,9.903e-05,5.7767e-05,6.602e-05,4.9515e-05,6.602e-05,6.602e-05,6.602e-05,7.4272e-05,7.4272e-05,2.4757e-05,7.4272e-05,8.2525e-06,4.1262e-05,0.00013204,1.6505e-05,4.9515e-05,6.602e-05,3.301e-05,4.1262e-05,8.2525e-06,4.9515e-05,2.4757e-05,1.6505e-05,8.2525e-06,1.6505e-05,8.2525e-06,2.4757e-05,3.301e-05,1.6505e-05,3.301e-05,3.301e-05,1.6505e-05,3.301e-05,1.6505e-05,1.6505e-05,1.6505e-05,2.4757e-05,8.2525e-06,1.6505e-05,0,0,1.6505e-05,2.4757e-05,8.2525e-06,8.2525e-06,0,0,0,0,0,0,0,0,0,0,0,8.2525e-06,1.6505e-05,0,0,8.2525e-06,0,0,0,0,8.2525e-06,0,0,8.2525e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25862,0
0.45219,0.10486,0.041609,0.021151,0.014054,0.01034,0.0079801,0.0065525,0.0055787,0.0050753,0.0048524,0.0043903,0.0039694,0.0037301,0.0035073,0.0033505,0.0029379,0.0027728,0.002583,0.002517,0.0020384,0.0021952,0.0019888,0.0018733,0.0017248,0.0017495,0.0015762,0.001568,0.0013947,0.0012956,0.0012379,0.0012874,0.0011884,0.0010893,0.0010976,0.0010811,0.00097379,0.00096554,0.00071796,0.00077573,0.00054466,0.00068495,0.00056942,0.00065194,0.00054466,0.0004869,0.00047039,0.00035486,0.00041262,0.00037136,0.00036311,0.00031359,0.00025583,0.00025583,0.00025583,0.00024757,0.00024757,0.00020631,9.0777e-05,0.00016505,0.0001733,0.00012379,0.00012379,9.903e-05,9.0777e-05,0.0001568,7.4272e-05,6.602e-05,4.1262e-05,6.602e-05,7.4272e-05,4.9515e-05,6.602e-05,5.7767e-05,4.9515e-05,3.301e-05,5.7767e-05,1.6505e-05,2.4757e-05,9.0777e-05,3.301e-05,1.6505e-05,5.7767e-05,2.4757e-05,2.4757e-05,0,1.6505e-05,1.6505e-05,8.2525e-06,8.2525e-06,1.6505e-05,8.2525e-06,8.2525e-06,8.2525e-06,2.4757e-05,2.4757e-05,3.301e-05,1.6505e-05,3.301e-05,1.6505e-05,1.6505e-05,1.6505e-05,8.2525e-06,8.2525e-06,1.6505e-05,8.2525e-06,0,8.2525e-06,2.4757e-05,8.2525e-06,8.2525e-06,0,8.2525e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2525e-06,0,0,0,0,8.2525e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25862,1
0.45569,0.12447,0.045835,0.02375,0.015786,0.011636,0.0094184,0.0076575,0.0064207,0.0053727,0.0046514,0.0039781,0.0036316,0.0029751,0.0026427,0.0024088,0.002082,0.0017834,0.0017637,0.0014312,0.0012903,0.0012424,0.0010283,0.00094663,0.00082266,0.00077759,0.00069307,0.00055783,0.00051557,0.00040288,0.00040852,0.00028737,0.00024511,0.00029582,0.00023102,0.0001944,0.00019158,0.00017468,0.00013242,0.00018031,9.8607e-05,0.00012115,8.7338e-05,8.452e-05,6.4799e-05,4.226e-05,4.7895e-05,3.6625e-05,2.2539e-05,3.9443e-05,2.8173e-05,2.2539e-05,1.6904e-05,2.2539e-05,5.6347e-06,8.452e-06,8.452e-06,1.6904e-05,5.6347e-06,1.4087e-05,2.8173e-06,2.8173e-06,5.6347e-06,0,5.6347e-06,2.8173e-06,0,2.8173e-06,2.8173e-06,2.8173e-06,0,2.8173e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25516,0
